0,1,2,accuracy,macro avg,weighted avg
0.6842105263157895,0.5,0.7894736842105263,0.640625,0.6578947368421052,0.6578947368421053
0.52,0.65,0.7894736842105263,0.640625,0.653157894736842,0.640625
0.5909090909090909,0.5652173913043479,0.7894736842105263,0.640625,0.6485333888079884,0.6418292984189724
25.0,20.0,19.0,0.640625,64.0,64.0
