0,1,2,accuracy,macro avg,weighted avg
0.8536585365853658,0.9615384615384616,1.0,0.9375,0.9383989993746091,0.9432164634146342
0.9722222222222222,0.9615384615384616,0.875,0.9375,0.9362535612535613,0.9375
0.9090909090909091,0.9615384615384616,0.9333333333333333,0.9375,0.9346542346542347,0.9379734848484849
36.0,52.0,40.0,0.9375,128.0,128.0
