0,1,2,accuracy,macro avg,weighted avg
0.5625,0.9523809523809523,0.6666666666666666,0.734375,0.7271825396825397,0.7595331101190474
0.5294117647058824,0.7407407407407407,0.9,0.734375,0.7233841684822077,0.734375
0.5454545454545455,0.8333333333333334,0.7659574468085106,0.734375,0.7149151085321298,0.7358105657640233
17.0,27.0,20.0,0.734375,64.0,64.0
