0,1,2,accuracy,macro avg,weighted avg
0.9375,0.9148936170212766,0.7551020408163265,0.859375,0.8691652192792011,0.8713047095500434
0.6976744186046512,0.9772727272727273,0.9024390243902439,0.859375,0.8591287234225408,0.859375
0.8000000000000002,0.945054945054945,0.8222222222222222,0.859375,0.8557590557590556,0.8569806929181929
43.0,44.0,41.0,0.859375,128.0,128.0
