0,1,2,accuracy,macro avg,weighted avg
0.875,0.8478260869565217,0.9761904761904762,0.8984375,0.8996721877156659,0.8980715417960663
0.813953488372093,0.8863636363636364,1.0,0.8984375,0.9001057082452432,0.8984375
0.8433734939759036,0.8666666666666666,0.9879518072289156,0.8984375,0.8993306559571619,0.8976907630522089
43.0,44.0,41.0,0.8984375,128.0,128.0
