0,1,2,accuracy,macro avg,weighted avg
1.0,0.9777777777777777,0.7843137254901961,0.90625,0.9206971677559913,0.9232741013071895
0.7441860465116279,1.0,0.975609756097561,0.90625,0.9065986008697297,0.90625
0.8533333333333333,0.9887640449438202,0.8695652173913043,0.90625,0.9038875318894859,0.9050869158117569
43.0,44.0,41.0,0.90625,128.0,128.0
