0,1,2,accuracy,macro avg,weighted avg
0.9767441860465116,1.0,0.9555555555555556,0.9765625,0.9774332472006891,0.9767280361757107
0.9545454545454546,1.0,0.9772727272727273,0.9765625,0.9772727272727272,0.9765625
0.9655172413793104,1.0,0.9662921348314608,0.9765625,0.9772697920702571,0.9765594730724525
44.0,40.0,44.0,0.9765625,128.0,128.0
